Date,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVol,takerBuyQuoteVol,ignore,MACD,MACD_Signal
2021-02-27,1.72701000,1.82000000,1.63038000,1.68300000,31578663.50000000,2021-02-27 23:59:59.999,54644342.61863800,126130,15660783.10000000,27111772.03030300,0,0.20408019738655492,0.30585328188752914
2021-02-28,1.68217000,1.69142000,1.41834000,1.58900000,37876939.70000000,2021-02-28 23:59:59.999,58493337.31498700,139910,18130809.60000000,28006151.15312100,0,0.16752389040970228,0.27818740359196376
2021-03-01,1.59101000,1.92690000,1.58967000,1.92645000,46754571.20000000,2021-03-01 23:59:59.999,81705328.26460300,174113,24795957.60000000,43370019.16897500,0,0.16389289331490642,0.2553285015365523
2021-03-02,1.92600000,1.98270000,1.71600000,1.82879000,49148020.80000000,2021-03-02 23:59:59.999,91811339.96051600,189700,25073065.40000000,46960570.88476700,0,0.15138982843077975,0.2345407669153978
2021-03-03,1.82898000,2.08450000,1.79600000,1.95270000,54396781.50000000,2021-03-03 23:59:59.999,106163087.83773700,206428,28047064.10000000,54795988.35462700,0,0.149753298069361,0.21758327314619044
2021-03-04,1.95270000,2.04500000,1.79169000,1.85500000,37246529.60000000,2021-03-04 23:59:59.999,71311346.35077900,133534,18654900.00000000,35774802.82003600,0,0.1389707936771456,0.2018607772523815
2021-03-05,1.85500000,1.88900000,1.72300000,1.82620000,30065987.10000000,2021-03-05 23:59:59.999,54243707.00334100,112547,14722388.20000000,26581663.50537400,0,0.12664181395473006,0.18681698459285123
2021-03-06,1.82648000,1.86492000,1.74523000,1.79323000,17096453.30000000,2021-03-06 23:59:59.999,30793373.80587200,62680,8536808.00000000,15383394.20252600,0,0.11290905988212852,0.1720353996507067
2021-03-07,1.79466000,1.93821000,1.79365000,1.88058000,26387175.20000000,2021-03-07 23:59:59.999,49111703.55406900,109456,13265251.50000000,24694607.41033700,0,0.10783115786077824,0.159194551292721
2021-03-08,1.87928000,1.93000000,1.79462000,1.90490000,31921961.60000000,2021-03-08 23:59:59.999,59619530.09543500,128695,16006048.60000000,29915314.22476400,0,0.1045639564724179,0.1482684323286604
2021-03-09,1.90265000,2.23000000,1.87807000,2.11596000,64416684.40000000,2021-03-09 23:59:59.999,133270718.52963700,257292,33277795.70000000,68876185.79969500,0,0.11764926642202278,0.1421445991473329
2021-03-10,2.11596000,2.15490000,1.95360000,2.03249000,50108676.70000000,2021-03-10 23:59:59.999,102979271.03368400,217207,24815983.40000000,51018883.87319900,0,0.11990198200735946,0.13769607571933823
